Response ID|Time Started|Date Submitted|Status|Contact ID|Legacy Comments|Comments|Language|Referer|Extended Referer|SessionID|User Agent|Extended User Agent|Tags|IP Address|Longitude|Latitude|Country|City|State/Region|Postal|Name of Organization:|First Name:Corporate Veteran InitiativeÂ Point of Contact for Organization:|Last Name:Corporate Veteran InitiativeÂ Point of Contact for Organization:|Title:Corporate Veteran InitiativeÂ Point of Contact for Organization:|Email Address:Corporate Veteran InitiativeÂ Point of Contact for Organization:|Total Number of Employees within the United States:Â |Of those employees, how many are veterans?Â |Total Number of Office Locations in the United States:|Would you like to attached a list of office locations or manually enter them below?Â |1:Street Address:Manually list the city and state for each office location below:Â |2:Street Address:Manually list the city and state for each office location below:Â |3:Street Address:Manually list the city and state for each office location below:Â |4:Street Address:Manually list the city and state for each office location below:Â |5:Street Address:Manually list the city and state for each office location below:Â |1:Apt/Suite/Office:Manually list the city and state for each office location below:Â |2:Apt/Suite/Office:Manually list the city and state for each office location below:Â |3:Apt/Suite/Office:Manually list the city and state for each office location below:Â |4:Apt/Suite/Office:Manually list the city and state for each office location below:Â |5:Apt/Suite/Office:Manually list the city and state for each office location below:Â |1:City:Manually list the city and state for each office location below:Â |2:City:Manually list the city and state for each office location below:Â |3:City:Manually list the city and state for each office location below:Â |4:City:Manually list the city and state for each office location below:Â |5:City:Manually list the city and state for each office location below:Â |1:State:Manually list the city and state for each office location below:Â |2:State:Manually list the city and state for each office location below:Â |3:State:Manually list the city and state for each office location below:Â |4:State:Manually list the city and state for each office location below:Â |5:State:Manually list the city and state for each office location below:Â |1:Zip:Manually list the city and state for each office location below:Â |2:Zip:Manually list the city and state for each office location below:Â |3:Zip:Manually list the city and state for each office location below:Â |4:Zip:Manually list the city and state for each office location below:Â |5:Zip:Manually list the city and state for each office location below:Â |1:Attach Office Location List Here:Â |Do you hold any contract(s) or subcontract(s) with the US federal government?Â |Are the contracts or subcontracts greater than $150,000?Â |How many employees did you hire last year?Â |Of those hires, how many were veterans?|How many veterans were hired the year before last?Â |Of those, how many remain employed within the company?|Number of organization employees that will need to have access to our WarriorServe information system for referring veterans, referring cases, and viewing reports?|Do you have an employee veteran organization or resource group to assist new veteran employees?Â |Integration:How does this organization/group assist new veteran employees (select all that apply)?|Coaching:How does this organization/group assist new veteran employees (select all that apply)?|Mentoring:How does this organization/group assist new veteran employees (select all that apply)?|None of the Above:How does this organization/group assist new veteran employees (select all that apply)?|Do you have an existing program to enhance the leadership skills of veteran employees?Â |Do you have a dedicated human resource (HR) professional or initiatives to support veteran employees?Â |Approximately how many human resource professionals are dedicated to supporting veteran employees?Â |Hiring:How does the HR professional(s)/initiative support veteran employees (select all that apply)?Â |Training:How does the HR professional(s)/initiative support veteran employees (select all that apply)?Â |Retention:How does the HR professional(s)/initiative support veteran employees (select all that apply)?Â |None of the Above:How does the HR professional(s)/initiative support veteran employees (select all that apply)?Â |Do you have a pay differential program that ensures active duty US National Guard or Reserve receive sufficient compensation in combination with the employee's active duty pay to achieve a combined level of income commensurate with the employee's salary prior to undertaking active duty?|Do you have a tuition assistance program available to all veteran employees?Â |Do you comply with the US Department of Labor (DOL) Uniform Services Employment and Reemployment Rights Act (USERRA) and Vietnam Era Veterans' Readjustment Assistance Act (VEVRA) labor laws?Â |Retention:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Recruitment:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Meeting U.S. Department of Labor requirements:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Veteran quality of life:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Veteran friendly workplace culture:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Greater involvement in the community:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Involvement in national veterans dialogue:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Public recognition for veteran-focused efforts:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Further market reach:Veteran Program Priorities: Rank your corporation's priorities in order of importance from 1 to 8 with 1 being most important and 8 being least important:Â |Health Insurance:What employee benefits do you offer (select all that apply)?|Dental Insurance:What employee benefits do you offer (select all that apply)?|Vision Insurance:What employee benefits do you offer (select all that apply)?|Long-term Disability Insurance:What employee benefits do you offer (select all that apply)?|Short-term Disability Insurance:What employee benefits do you offer (select all that apply)?|Life Insurance:What employee benefits do you offer (select all that apply)?|Employee Assistance Plan (EAP):What employee benefits do you offer (select all that apply)?|Pension Plan:What employee benefits do you offer (select all that apply)?|401(K)/403(B) Plan or any form of retirement savings plan:What employee benefits do you offer (select all that apply)?|Paid time off (PTO) sick leave vacation or paid maternity/paternity leave:What employee benefits do you offer (select all that apply)?|Professional development training/certification/education:What employee benefits do you offer (select all that apply)?|None of the Above:What employee benefits do you offer (select all that apply)?|Do you host employee events such as socials, recreational activities, or volunteer opportunities for employees to attend?|When are these events usually held (select all that apply)?Â |Do your employees participate in community events as a group representing your organization?Â |Socials:What type of events do you host or do employees participate in as a group (select all that apply)?|Recreational Activities:What type of events do you host or do employees participate in as a group (select all that apply)?|Volunteer Opportunities:What type of events do you host or do employees participate in as a group (select all that apply)?|None of the Above:What type of events do you host or do employees participate in as a group (select all that apply)?|New URL Redirect
65|2018-09-14 13:43:44|2018-09-14 13:43:44|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947024_5b9bf35041de94.25789321|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|The jury all looked.|Robin|Ritchie|At last the Mock Turtle.|joaquin71@example.org|2451|2375|Bill's got the.|Manually Enter List|||How she longed to get.|||||However, the.|||||Alice, very much.|||||Mock Turtle yet?' 'No,'.|||||Ugh, Serpent!' 'But I'm.||||Yes|No|4450|5035|2908.0|798|6322|No|||||Unknown|Yes|9341||||None of the Above|Unknown|Yes|No|1|6|3|7|4|2|||5|||Vision Insurance||||||||||Unknown|During Work Hours|Yes|Socials|Recreational Activities|Volunteer Opportunities|None of the Above|
66|2018-09-14 13:43:44|2018-09-14 13:43:44|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947024_5b9bf350e365d8.73841466|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|Alice as it was talking.|Penelope|Rodriguez|The Mouse looked at.|bernier.modesto@example.com|9534|7961|The players all played.|Manually Enter List|||Gryphon only answered.|||||Gryphon; and then.|||||DOTH THE LITTLE BUSY.|||||The Fish-Footman began.|||||I hadn't drunk quite so.||||Yes|No|6664|288|6325.0|2897|6981|Yes|Integration|Coaching|Mentoring|None of the Above|Yes|Yes|7955|Hiring||||No|Yes|No|1|7|4|6|2|5|||3||||||Life Insurance||Pension Plan||Paid time off (PTO) sick leave vacation or paid maternity/paternity leave|Professional development training/certification/education||Unknown|Outside of Work Hours|No|Socials||||
67|2018-09-14 13:43:45|2018-09-14 13:43:45|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947025_5b9bf35195c7f1.74157828|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|King. 'I can't go no.|Lizzie|Mertz|That's all.' 'Thank.|marilie59@example.net|6735|3176|The Fish-Footman began.|Attach List|I've fallen by this.|||||THAT'S all wrong, I'm.|||||This is the same size.|||||I shall only look up.|||||Duck: 'it's generally a.||||||No|No|2817|1226||1247|455|Yes|Integration|Coaching|Mentoring|None of the Above|Unknown|Unknown|3552|||||No|Unknown|Unknown|6|2|4|5|1|7|||3||Dental Insurance|Vision Insurance||Short-term Disability Insurance|Life Insurance|Employee Assistance Plan (EAP)|Pension Plan|401(K)/403(B) Plan or any form of retirement savings plan|Paid time off (PTO) sick leave vacation or paid maternity/paternity leave|Professional development training/certification/education|None of the Above|Yes|During Work Hours|Yes|||||
68|2018-09-14 13:43:46|2018-09-14 13:43:46|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947026_5b9bf352469f91.16699896|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|IS the use of a dance.|Candida|Bergstrom|And when I got up in.|ahaag@example.com|9798|2204|I suppose Dinah'll be.|Attach List|Alice replied, so.|||||I should think it so.|||||Fish-Footman was gone,.|||||Mock Turtle persisted..|||||Alice, swallowing down.||||||Yes|No|9732|6996|2377.0|5279|1181|Unknown|Integration|Coaching|Mentoring||Unknown|Yes|9824|||||Unknown|No|Unknown|2|4|6|1|3|7|||5|||||||||||||Unknown|Outside of Work Hours|Yes|Socials|Recreational Activities|||
69|2018-09-14 13:43:47|2018-09-14 13:43:47|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947027_5b9bf3536e0102.97708723|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|However, she did not.|Emanuel|Rutherford|There was certainly.|trisha45@example.org|6582|6987|Would not, could not,.|Attach List||How neatly spread his.|||||There was a large crowd.|||||And yet I don't believe.|||||Alice, 'it'll never do.|||||Mock Turtle said: 'I'm.|||||Yes|Yes|7|9769|9328.0|9924|7710|No|Integration||||Unknown|No|5938|Hiring||Retention|None of the Above|Unknown|No|Unknown|2|7|6|4|3|5|||1||Dental Insurance|||Short-term Disability Insurance||Employee Assistance Plan (EAP)|Pension Plan|401(K)/403(B) Plan or any form of retirement savings plan|Paid time off (PTO) sick leave vacation or paid maternity/paternity leave|||No|During Work Hours|No|Socials|Recreational Activities|Volunteer Opportunities|None of the Above|
70|2018-09-14 13:43:48|2018-09-14 13:43:48|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947028_5b9bf354283955.09756501|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|She had already heard.|Alessandra|Olson|Alice. 'That's the.|eduardo61@example.com|8343|9096|She did not venture to.|Attach List||White Rabbit with pink.|||||Alice! Come here.|||||I'm a hatter.' Here the.|||||Lobster Quadrille is!'.|||||King, the Queen, in a.|||||Yes|Yes|4631|7309||7764|5165|Yes|||||Yes|Yes|4555|||||No|Yes|No|5|7|1|2|6|3|||4||Dental Insurance||Long-term Disability Insurance|Short-term Disability Insurance||Employee Assistance Plan (EAP)||401(K)/403(B) Plan or any form of retirement savings plan|Paid time off (PTO) sick leave vacation or paid maternity/paternity leave|||Yes|Outside of Work Hours|Yes||Recreational Activities|Volunteer Opportunities|None of the Above|
71|2018-09-14 13:43:48|2018-09-14 13:43:48|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947028_5b9bf354cc04a3.97889313|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|I should like to go on.|Irwin|Ankunding|Alice to herself, as.|austin23@example.net|6977|5823|SOME change in my.|Attach List|It was so large in the.|||||I suppose I ought to be.|||||Alice, and she looked.|||||Alice looked all round.|||||King say in a trembling.||||||No|No|2210|5970|5645.0|3453|2675|Unknown||Coaching||None of the Above|No|Yes|5191|Hiring|||None of the Above|Yes|Yes|Unknown|4|1|5|2|7|3|||6|Health Insurance||Vision Insurance|Long-term Disability Insurance|Short-term Disability Insurance|Life Insurance|Employee Assistance Plan (EAP)|Pension Plan||Paid time off (PTO) sick leave vacation or paid maternity/paternity leave||None of the Above|Unknown|During Work Hours|Yes||Recreational Activities||None of the Above|
72|2018-09-14 13:43:49|2018-09-14 13:43:49|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947029_5b9bf3557a76c6.35665959|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|Mock Turtle,.|Emmalee|Becker|Fish-Footman was gone,.|jo98@example.com|3372|9160|Bill's got to do,' said.|Manually Enter List|||||King, rubbing his.|||||Mouse, turning to the.|||||After a minute or two.|||||Alice as it turned a.|||||What would become of.||No|No|5728|3717|8084.0|7950|7602|No|Integration|||None of the Above|No|No|4555|Hiring|Training|||Yes|Unknown|No|7|3|6|2|5|4|||1||||Long-term Disability Insurance|||||||||Unknown|Outside of Work Hours|Yes||Recreational Activities|||
73|2018-09-14 13:43:50|2018-09-14 13:43:50|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947030_5b9bf3562be1b6.13259942|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|I could shut up like.|Brenna|Welch|She pitied him deeply..|hermann.lauretta@example.net|6775|9538|They were indeed a.|Attach List|||||I grow at a king,' said.|||||I can do without.|||||As she said to herself,.|||||The master was an old.|||||Duchess asked, with.||Yes|Yes|3083|6298|7136.0|6690|8842|No|Integration|||None of the Above|Yes|No|9750|||Retention||Yes|Yes|Yes|6|5|2|1|3|7|||4|Health Insurance||||||||401(K)/403(B) Plan or any form of retirement savings plan||||Unknown|During Work Hours|No||Recreational Activities|Volunteer Opportunities|None of the Above|
74|2018-09-14 13:43:50|2018-09-14 13:43:50|Complete||||English|https://app.surveygizmo.com/builder/test/id/4472768|https://app.surveygizmo.com/builder/test/id/4472768|1536947030_5b9bf356e39dc9.52168018|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.92 Safari/537.36||96.27.142.42|-82.092597961426|33.524200439453|United States|Augusta|GA|30907|Alice, 'or perhaps they.|Don|Beatty|Queen. 'You make me.|rowan45@example.net|6287|9043|Duchess and the Gryphon.|Attach List|The pepper when he.|||||I'd been the whiting,'.|||||I learn music.' 'Ah!.|||||Oh, my dear paws! Oh my.|||||Tarts? The King laid.||||||Yes|No|6973|8328|3482.0|6236|628|No||Coaching|Mentoring|None of the Above|Yes|No|8360|Hiring|||None of the Above|Yes|Yes|Unknown|6|1|7|2|4|5|||3||Dental Insurance|||||Employee Assistance Plan (EAP)||||||No|During Work Hours|No|Socials|Recreational Activities|Volunteer Opportunities||
